"scope","year","mean_rate","lo_80","hi_80","lo_95","hi_95","is_forecast","disease","disease_label"
"North",2010,170.941500387969,154.232908027677,188.223654547249,149.221606815771,198.10100725099,FALSE,"eye","Eye & Appendage Diseases"
"North",2011,214.344982695936,195.540881212897,234.393231661648,186.669687381348,245.166397158151,FALSE,"eye","Eye & Appendage Diseases"
"North",2012,241.614185564554,221.017335598111,264.301939889849,210.194981557593,279.873108076812,FALSE,"eye","Eye & Appendage Diseases"
"North",2013,242.139342765048,221.33964598644,262.128912991699,214.133465025687,273.987703842605,FALSE,"eye","Eye & Appendage Diseases"
"North",2014,227.736711399294,208.634058355422,246.586136466821,200.859122274778,256.520074858212,FALSE,"eye","Eye & Appendage Diseases"
"North",2015,213.845227617071,198.330632942224,232.47255559209,188.967356549194,240.811297056264,FALSE,"eye","Eye & Appendage Diseases"
"North",2016,221.72188471,204.574031811239,238.789626560186,197.310161911544,248.917981425262,FALSE,"eye","Eye & Appendage Diseases"
"North",2017,275.163093688765,254.238170069023,298.322192339881,244.214341476308,309.976157366536,FALSE,"eye","Eye & Appendage Diseases"
"North",2018,258.671084747523,235.689900367012,282.431768339064,226.855182634335,291.000078623486,FALSE,"eye","Eye & Appendage Diseases"
"North",2019,271.217584945208,248.249484401144,294.243831145177,240.938723907884,310.949663417042,FALSE,"eye","Eye & Appendage Diseases"
"North",2020,212.884047370371,192.926862109951,234.869277276193,184.643683472122,245.915195937392,FALSE,"eye","Eye & Appendage Diseases"
"North",2021,228.107757133975,203.801396527597,253.6332269273,192.793507839744,269.848438952007,FALSE,"eye","Eye & Appendage Diseases"
"North",2022,347.090401783864,312.184980035272,384.294696479896,297.458863534733,412.547833829176,FALSE,"eye","Eye & Appendage Diseases"
"North",2023,363.93594888482,323.383146900543,407.544447952633,307.203671834209,448.741575640241,FALSE,"eye","Eye & Appendage Diseases"
"North",2024,533.718734405135,478.759520517732,589.655376651227,452.322507957104,630.340436672587,FALSE,"eye","Eye & Appendage Diseases"
"North",2025,505.949944430341,355.966751608151,677.58281054236,300.207815628597,837.687555226037,TRUE,"eye","Eye & Appendage Diseases"
"North",2026,555.911673727143,328.453251871613,853.631092401284,277.574970114143,1092.00727441557,TRUE,"eye","Eye & Appendage Diseases"
"North",2027,594.962600045806,316.029896080954,944.619483446824,256.470281655376,1338.17988325078,TRUE,"eye","Eye & Appendage Diseases"
"North",2028,636.752938819202,312.288619345177,1035.23652992589,242.789745262507,1601.6638252885,TRUE,"eye","Eye & Appendage Diseases"
"North",2029,692.170440097466,301.83577314564,1235.43292567952,227.471203406762,1967.61292384291,TRUE,"eye","Eye & Appendage Diseases"
"North",2030,766.316157957088,291.468325030238,1445.61188845846,222.722231789703,2388.00322503332,TRUE,"eye","Eye & Appendage Diseases"
"North",2031,832.23635313371,298.493251608618,1586.97680219207,204.520997189534,2998.06512494431,TRUE,"eye","Eye & Appendage Diseases"
"North",2032,914.977023781328,289.529626875918,1744.00904168607,197.987749963903,3250.60162292419,TRUE,"eye","Eye & Appendage Diseases"
"North",2033,982.149788821972,297.963400290987,2014.43950126742,209.117406411259,3714.77741646023,TRUE,"eye","Eye & Appendage Diseases"
"North",2034,1052.23980361339,317.760642637199,2069.39514139916,208.183581461626,3947.12140016024,TRUE,"eye","Eye & Appendage Diseases"
"North",2035,1126.00649522098,296.866520436335,2230.4380479451,200.905846840538,4410.65714206924,TRUE,"eye","Eye & Appendage Diseases"
"North",2036,1225.98911349696,313.601412859715,2526.43158339646,190.096527395906,5230.29368533354,TRUE,"eye","Eye & Appendage Diseases"
