"scope","year","mean_rate","lo_80","hi_80","lo_95","hi_95","is_forecast","disease","disease_label"
"Southeast",2010,35.4780287447279,32.2122459717841,39.0799435898141,31.0606063717203,40.862059214378,FALSE,"glaucoma","Glaucoma"
"Southeast",2011,32.5873389934502,29.744858448625,35.5167866515484,28.4050494874937,37.8173623678238,FALSE,"glaucoma","Glaucoma"
"Southeast",2012,27.5822780767707,25.1874915637743,30.0639485675955,24.1599507345652,31.5815319454099,FALSE,"glaucoma","Glaucoma"
"Southeast",2013,25.5833037058448,23.3836356961386,27.7756404220819,22.3277219140411,29.2124151057485,FALSE,"glaucoma","Glaucoma"
"Southeast",2014,22.6611182745181,20.4583516300623,24.9812211930239,19.4810373056709,26.6416774292405,FALSE,"glaucoma","Glaucoma"
"Southeast",2015,24.9794967007556,22.882796046673,27.0695153870492,21.9744621543834,28.3818600233068,FALSE,"glaucoma","Glaucoma"
"Southeast",2016,24.6113885102536,22.5633900682839,26.860035939787,21.4123468288428,28.0527545875787,FALSE,"glaucoma","Glaucoma"
"Southeast",2017,32.3626927788503,29.4831124975027,35.2798410043302,28.2672856428968,37.0305800280363,FALSE,"glaucoma","Glaucoma"
"Southeast",2018,37.1318042666745,33.9224064152677,40.4845943300239,32.9210638190601,42.1560192013606,FALSE,"glaucoma","Glaucoma"
"Southeast",2019,39.8590892608594,36.4042720980332,43.429597450102,34.8571559535335,45.7162775051311,FALSE,"glaucoma","Glaucoma"
"Southeast",2020,29.2550378474092,26.8440663811868,31.9546734805914,25.8196640355987,33.4946508467502,FALSE,"glaucoma","Glaucoma"
"Southeast",2021,38.1124986286443,35.3033351772176,41.1477416163955,33.7731205491575,42.7846823177578,FALSE,"glaucoma","Glaucoma"
"Southeast",2022,53.4071276909077,49.4556590296773,57.1515496499068,47.7731079058692,59.4602648562609,FALSE,"glaucoma","Glaucoma"
"Southeast",2023,61.3991878369904,56.9399060885164,65.7398258293971,55.1489319281482,68.2364579890061,FALSE,"glaucoma","Glaucoma"
"Southeast",2024,65.4218816861,60.2099828924296,70.9816751061687,57.8126866083497,73.456755396499,FALSE,"glaucoma","Glaucoma"
"Southeast",2025,65.0077663498908,42.1523808193359,94.9191332285432,34.0851499294784,115.818920955062,TRUE,"glaucoma","Glaucoma"
"Southeast",2026,73.4933825169502,38.8666168805178,119.108655210068,28.0320795606287,156.409578634684,TRUE,"glaucoma","Glaucoma"
"Southeast",2027,84.0777599583186,37.689432762363,139.441549901217,27.377991315173,204.320047210788,TRUE,"glaucoma","Glaucoma"
"Southeast",2028,94.1468623793293,35.7518576673061,162.223693327795,25.6826675684279,257.590351379471,TRUE,"glaucoma","Glaucoma"
"Southeast",2029,108.855949152786,33.3908262668215,202.010730995283,20.9500097207543,360.30090865155,TRUE,"glaucoma","Glaucoma"
"Southeast",2030,125.109918927436,33.8170002476175,243.498090782519,21.7559415434013,472.976817541155,TRUE,"glaucoma","Glaucoma"
"Southeast",2031,142.163895590059,34.3350864788217,269.993084483441,21.2490562300431,543.94455256869,TRUE,"glaucoma","Glaucoma"
"Southeast",2032,157.486710160151,33.6082637588387,316.835769581362,19.1855635933321,633.249917263518,TRUE,"glaucoma","Glaucoma"
"Southeast",2033,180.897968287953,33.0536904125018,359.788199882572,17.3013716996816,703.181536374574,TRUE,"glaucoma","Glaucoma"
"Southeast",2034,194.313417045393,33.8437547730649,403.656127264824,12.6217354296393,857.72505326237,TRUE,"glaucoma","Glaucoma"
"Southeast",2035,227.95369059405,32.8977845486777,474.884980203244,14.0600256814452,1036.46051164814,TRUE,"glaucoma","Glaucoma"
"Southeast",2036,259.789741432839,33.818610991557,514.459852208348,13.3456900352998,1375.26210183976,TRUE,"glaucoma","Glaucoma"
