"scope","year","mean_rate","lo_80","hi_80","lo_95","hi_95","is_forecast","disease","disease_label"
"Northeast",2010,523.507502405395,485.568625710201,567.610833523324,463.127507003245,597.983898896736,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2011,538.429210395285,496.842411196286,584.151297321283,478.470601492059,608.551218510512,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2012,598.065393427408,550.201485042141,644.926390671051,528.395257106689,674.705796898675,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2013,586.134928459956,539.548812367916,638.931599341431,512.731479185243,674.717340535308,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2014,603.181976820864,547.756888472502,657.006771116847,527.655636940836,694.177162199041,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2015,527.877508113226,485.60204170485,574.401441550111,463.043921670567,602.899286653055,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2016,514.181930167115,472.428460366319,556.975766874565,452.834958240649,584.960621624777,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2017,526.528597882266,487.317618242835,569.564661128311,472.346733801403,599.79010450133,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2018,549.223203268234,506.180379041423,590.972393275084,486.936315813207,619.716929963073,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2019,542.735793353627,498.447460011733,586.012369545468,480.765216284884,615.479140145344,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2020,379.047318159291,350.367007415461,409.414300577453,332.317911362196,428.275347498321,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2021,468.697973694969,432.254879825411,505.371837046643,417.360156424652,528.001247842865,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2022,501.788786050813,462.736413525639,543.768494839194,447.892022475275,572.965963976392,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2023,581.974692999265,538.854319464058,623.785320954817,518.655171324705,646.24843080069,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2024,611.177337381613,562.982350230291,661.684885972311,542.958563499489,695.776776085006,FALSE,"eye","Eye & Appendage Diseases"
"Northeast",2025,578.156972704825,447.587908229187,722.358157288454,397.691639848797,833.593807481841,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2026,625.039505207516,444.891161526316,825.669179542914,380.902254222239,995.083206235751,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2027,668.377424263468,428.913807237358,937.24369405171,356.873753027637,1232.91723427271,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2028,717.062715508343,440.426221793687,1062.03287775779,325.331749643434,1381.53263098217,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2029,770.661336662832,431.268510407567,1166.79476186252,349.565898506583,1539.65460358631,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2030,826.754996309776,440.421398192286,1318.66900780311,356.237278090099,1808.60797078883,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2031,884.915111300218,452.619799763526,1423.31158481868,361.413491480829,1837.59884408589,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2032,968.326097621005,463.542970053888,1474.66631736351,344.45215963477,2271.79185485939,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2033,1023.17984965611,445.859630295158,1583.0098493712,340.923497599702,2609.37749350909,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2034,1111.41834127432,458.027130474172,1765.76835535811,337.33605189218,3021.98684756053,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2035,1235.26398632682,466.711479375664,2136.32614659208,345.679176299844,3651.98594995982,TRUE,"eye","Eye & Appendage Diseases"
"Northeast",2036,1372.71966123999,466.240060963523,2324.24240604491,347.582088514708,4060.49701524879,TRUE,"eye","Eye & Appendage Diseases"
