"scope","year","mean_rate","lo_80","hi_80","lo_95","hi_95","is_forecast","disease","disease_label"
"National",2010,26.7181261064484,25.377259375557,28.2169310119122,24.4272248298491,29.1948791269017,FALSE,"glaucoma","Glaucoma"
"National",2011,25.1346124096694,23.5633459582666,26.7456809240796,23.0697262680048,27.8328844699172,FALSE,"glaucoma","Glaucoma"
"National",2012,22.5898661003449,21.4256118645831,23.7516459383781,20.9066297450211,24.3885082487905,FALSE,"glaucoma","Glaucoma"
"National",2013,22.0861820100882,20.918356533596,23.3155842952249,20.2601972372768,24.0757507526099,FALSE,"glaucoma","Glaucoma"
"National",2014,22.0025706952595,20.8665375769173,23.2160423589396,20.2953744824695,23.7615136236117,FALSE,"glaucoma","Glaucoma"
"National",2015,23.0735646666936,21.9503944343393,24.3044801142891,21.4329930513428,25.0393928278232,FALSE,"glaucoma","Glaucoma"
"National",2016,24.7179513227712,23.5121431645318,26.0265989828646,22.9585720873261,26.6349340641316,FALSE,"glaucoma","Glaucoma"
"National",2017,30.6645279496308,29.0945260925913,32.2785278678445,28.3351536292621,33.2141874727715,FALSE,"glaucoma","Glaucoma"
"National",2018,38.0430359336998,36.2141137724048,39.755679592566,35.3451131276865,41.1572641365138,FALSE,"glaucoma","Glaucoma"
"National",2019,39.4017036528883,37.5831366725683,41.1985699283346,36.6777239277674,42.4295671349062,FALSE,"glaucoma","Glaucoma"
"National",2020,30.3156464837037,28.9546284161724,31.697585809286,28.2008779844405,32.5718775993588,FALSE,"glaucoma","Glaucoma"
"National",2021,37.533326001436,35.8598564286389,39.2675936260954,35.0050604949727,40.0359057279829,FALSE,"glaucoma","Glaucoma"
"National",2022,44.4016793801134,42.4626831526698,46.4426519212692,41.6629929210498,47.8729335250206,FALSE,"glaucoma","Glaucoma"
"National",2023,52.0033339230642,49.7866170438422,54.4398661394856,48.6475506364188,55.3796497869466,FALSE,"glaucoma","Glaucoma"
"National",2024,52.8337999506301,50.3235038384745,55.3327211318531,48.7014448978053,56.6740768754568,FALSE,"glaucoma","Glaucoma"
"National",2025,52.011543683358,40.1250923729154,65.2506753372002,36.578834459395,73.8468313909083,TRUE,"glaucoma","Glaucoma"
"National",2026,59.4200305471075,40.8939325713533,82.4601225676971,35.3558852921431,98.5192316422399,TRUE,"glaucoma","Glaucoma"
"National",2027,67.0328023352347,41.7695931158081,101.589958038426,34.2059710845054,132.507535068921,TRUE,"glaucoma","Glaucoma"
"National",2028,77.0955681982096,42.8771046896385,122.766168730786,34.8042017197157,167.143765431634,TRUE,"glaucoma","Glaucoma"
"National",2029,87.941401283908,44.5700665210229,147.474184912415,35.1834614272985,206.701063310927,TRUE,"glaucoma","Glaucoma"
"National",2030,99.9292758142357,48.0827266556096,162.129349691175,36.3325962940278,250.427598442297,TRUE,"glaucoma","Glaucoma"
"National",2031,111.90852749179,52.2968693177667,191.570594003212,40.2583361855707,271.046052405903,TRUE,"glaucoma","Glaucoma"
"National",2032,125.71622835965,55.2090069488896,221.805338771326,41.5058267823735,357.401183212294,TRUE,"glaucoma","Glaucoma"
"National",2033,147.148997934655,59.1697769497872,247.809083342143,46.0801202513032,396.70645257774,TRUE,"glaucoma","Glaucoma"
"National",2034,166.039316590174,63.8352379538129,299.131277566495,50.2895628897372,520.262944576252,TRUE,"glaucoma","Glaucoma"
"National",2035,186.073055601619,65.4071751375179,326.476033847484,51.6030914694657,524.371447597806,TRUE,"glaucoma","Glaucoma"
"National",2036,207.403495368732,70.8193204293696,349.456180989436,52.5603097886348,724.442748104506,TRUE,"glaucoma","Glaucoma"
