"scope","year","mean_rate","lo_80","hi_80","lo_95","hi_95","is_forecast","disease","disease_label"
"Northeast",2010,24.1278677801957,22.0841980429864,26.3361146404341,21.0300191808034,27.7643358438198,FALSE,"glaucoma","Glaucoma"
"Northeast",2011,22.1257018525063,20.236412190047,24.1402297664551,19.6554875931813,25.1430082895739,FALSE,"glaucoma","Glaucoma"
"Northeast",2012,22.0130213117337,20.2832005530662,23.7559701646054,19.4463822432855,24.5463968875004,FALSE,"glaucoma","Glaucoma"
"Northeast",2013,23.5360223203823,21.7249676276186,25.6862805873193,20.9671962160502,26.7005064195826,FALSE,"glaucoma","Glaucoma"
"Northeast",2014,25.7805857771577,24.025571262676,27.6816475224272,23.0589778952179,29.0383761843757,FALSE,"glaucoma","Glaucoma"
"Northeast",2015,22.6464527725542,20.9444404597795,24.371472708627,19.8375570446377,25.4600852784505,FALSE,"glaucoma","Glaucoma"
"Northeast",2016,23.5370854526516,21.6824080883014,25.404479747722,20.7660362860721,26.4655541925585,FALSE,"glaucoma","Glaucoma"
"Northeast",2017,27.0508742047057,24.788580462205,29.7549604278202,23.478864963575,31.1539988028658,FALSE,"glaucoma","Glaucoma"
"Northeast",2018,35.8390254868791,33.1703531510313,38.5711081306856,31.7664386393278,39.9773039949681,FALSE,"glaucoma","Glaucoma"
"Northeast",2019,33.9799438422113,31.3295600885195,36.6291074383025,30.0291645820825,38.6116989243531,FALSE,"glaucoma","Glaucoma"
"Northeast",2020,27.057033827883,24.9119268172602,29.5442650910526,23.6529301758687,31.3525725364976,FALSE,"glaucoma","Glaucoma"
"Northeast",2021,31.2519725916865,28.4711120679323,33.9724508468876,27.2829208550603,35.8067601557854,FALSE,"glaucoma","Glaucoma"
"Northeast",2022,35.0334872437515,32.1446186069169,37.8741495124897,30.8490974192951,39.7770966706561,FALSE,"glaucoma","Glaucoma"
"Northeast",2023,35.4305192581108,32.4491818429097,38.7176307783794,30.9353690808577,40.8047609953277,FALSE,"glaucoma","Glaucoma"
"Northeast",2024,41.0626159973408,37.4898947791039,44.8399642029257,35.6660739304823,46.8843359583954,FALSE,"glaucoma","Glaucoma"
"Northeast",2025,39.5103134363993,24.3446268660085,59.5183663728407,19.6068691698964,76.6031319742864,TRUE,"glaucoma","Glaucoma"
"Northeast",2026,43.2188436270141,21.0455433089341,69.739405175158,14.6437271139946,99.165626799107,TRUE,"glaucoma","Glaucoma"
"Northeast",2027,50.5678669236302,20.1044262404902,89.2824109834063,14.800532582148,140.525989198225,TRUE,"glaucoma","Glaucoma"
"Northeast",2028,58.3108212890082,20.7182327280206,109.638593920948,13.6191022277367,185.635856648021,TRUE,"glaucoma","Glaucoma"
"Northeast",2029,67.3766981439275,20.4213179795528,129.052707158653,13.9008701230024,308.890491866543,TRUE,"glaucoma","Glaucoma"
"Northeast",2030,75.561987925071,20.2536363741055,152.417216368558,13.8851096338662,325.802765437313,TRUE,"glaucoma","Glaucoma"
"Northeast",2031,85.4529473301719,18.7631578712464,178.369104736554,13.5440108612019,370.508457066294,TRUE,"glaucoma","Glaucoma"
"Northeast",2032,98.0566031265203,19.683134260541,213.164780288659,13.9508795189832,435.432450205007,TRUE,"glaucoma","Glaucoma"
"Northeast",2033,113.428615558572,19.050366236532,239.133031456152,13.4912628649914,526.068070344445,TRUE,"glaucoma","Glaucoma"
"Northeast",2034,118.246117549066,18.812540204572,253.013552251782,13.2536544457737,620.141846340993,TRUE,"glaucoma","Glaucoma"
"Northeast",2035,127.471229841812,19.9705724296206,286.147380264095,12.6574955135287,649.259601528125,TRUE,"glaucoma","Glaucoma"
"Northeast",2036,150.713233982445,19.8964386505811,269.500971972337,9.80125530575489,746.49112372161,TRUE,"glaucoma","Glaucoma"
