"scope","year","mean_rate","lo_80","hi_80","lo_95","hi_95","is_forecast","disease","disease_label"
"Southeast",2010,138.746909220748,129.575391940834,147.712136690312,126.166076124236,151.699522603908,FALSE,"retina","Retinopathy"
"Southeast",2011,140.343272160861,131.949606779735,149.908258229295,127.277819280479,154.350834345587,FALSE,"retina","Retinopathy"
"Southeast",2012,144.311348622937,135.634876781692,153.144504868657,132.565239484988,158.109898852015,FALSE,"retina","Retinopathy"
"Southeast",2013,153.328833243957,143.710825620298,163.45555529572,139.066082778366,169.413578778903,FALSE,"retina","Retinopathy"
"Southeast",2014,162.043803423778,152.576642512001,171.78904886209,147.311228429851,177.659748137386,FALSE,"retina","Retinopathy"
"Southeast",2015,164.315983987198,154.401372814675,174.511124649408,149.060362807139,180.409273052719,FALSE,"retina","Retinopathy"
"Southeast",2016,162.448248223385,152.464708814586,173.456607215708,147.243782850434,177.920625994022,FALSE,"retina","Retinopathy"
"Southeast",2017,173.919112427652,164.805535069138,184.145313936313,158.832690480963,188.570060305426,FALSE,"retina","Retinopathy"
"Southeast",2018,182.858849835905,172.629439881342,193.956852920451,167.332050352554,198.731296232257,FALSE,"retina","Retinopathy"
"Southeast",2019,194.950182087793,182.728505186804,207.386528417554,177.649247942051,213.330811250252,FALSE,"retina","Retinopathy"
"Southeast",2020,162.880020966496,154.238113331367,172.010255680156,149.984792306763,177.784300746945,FALSE,"retina","Retinopathy"
"Southeast",2021,190.00177747287,180.973069489653,199.982584074452,176.181472652992,205.23191528927,FALSE,"retina","Retinopathy"
"Southeast",2022,235.816025732545,223.195705081772,248.52062701004,217.942160792314,256.261138626338,FALSE,"retina","Retinopathy"
"Southeast",2023,255.280327003623,242.297424529286,268.847314822709,234.203319673457,275.481628677597,FALSE,"retina","Retinopathy"
"Southeast",2024,284.705506478727,268.89297290108,299.658955484009,263.172040747746,309.711285216247,FALSE,"retina","Retinopathy"
"Southeast",2025,291.286014287766,191.970219609775,410.459024388545,152.543722619097,485.807141024207,TRUE,"retina","Retinopathy"
"Southeast",2026,324.826772395013,172.993168360979,498.238048345957,132.285523248822,679.625695396872,TRUE,"retina","Retinopathy"
"Southeast",2027,361.972941119036,165.367354369908,630.24430896346,107.094108540894,820.942938679364,TRUE,"retina","Retinopathy"
"Southeast",2028,426.019599364267,157.468246584885,780.767732750301,105.651125851867,1082.69884224936,TRUE,"retina","Retinopathy"
"Southeast",2029,505.025775045251,157.381524603813,905.231522711091,98.9593112335524,1675.50547189686,TRUE,"retina","Retinopathy"
"Southeast",2030,595.336138030471,145.798496306903,1194.71073716683,106.267733588879,2192.57481377994,TRUE,"retina","Retinopathy"
"Southeast",2031,639.856990976628,159.409885321457,1208.43020240934,96.9581533757035,2432.28075509899,TRUE,"retina","Retinopathy"
"Southeast",2032,757.32087460154,152.969684476705,1525.30028959314,88.5172728710384,3518.82281112144,TRUE,"retina","Retinopathy"
"Southeast",2033,870.900988293688,167.951698606896,1677.28179210509,82.5497179011437,4032.54642693672,TRUE,"retina","Retinopathy"
"Southeast",2034,1044.19689157666,167.553813143978,1939.6454872298,84.2009099732475,6740.68494900763,TRUE,"retina","Retinopathy"
"Southeast",2035,1185.23645024793,167.601875027803,2270.63874776328,84.7889301730393,7213.90542219284,TRUE,"retina","Retinopathy"
"Southeast",2036,1468.81821258705,170.108257974067,2808.38993245964,85.0020243552229,8694.84251787976,TRUE,"retina","Retinopathy"
